"id","file","sentences","class",,
1762,"C39_OGlobo_28-04-2022_09h03","A comissão também considerou que as ""violações processuais"" da Lava Jato tornaram ""arbitrária a proibição a Lula de concorrer à Presidência"".",0,"alfinetada",
1763,"C39_OGlobo_28-04-2022_09h03","A comissão, formada por 18 membros, aprovou a decisão, mas dois deles manifestaram que não deveriam ter sido aprovados todos os argumentos, apenas a violação da presunção de inocência.",0,"opinativo/especulativo",
1764,"C39_OGlobo_28-04-2022_09h03","A conclusão é a decisão do comitê da ONU a uma representação apresentada pelo próprio Lula em que ele alega ter tido seus direitos políticos violados.",0,,
1765,"C39_OGlobo_28-04-2022_09h03","A decisão foi tomada depois que o Tribunal Regional Federal da 4ª Região (TRF-4) manteve a condenação de Lula por corrupção passiva e lavagem de dinheiro, no caso do triplex em Guarujá (SP), que havia sido decidida por Moro âmbito da Operação Lava Jato.",0,"avaliação",
1766,"C39_OGlobo_28-04-2022_09h03","A Lei da Ficha Limpa proíbe candidaturas de políticos condenados em órgão colegiado da Justiça, como é o caso dos Tribunais Regionais Federais.",0,,
1767,"C39_OGlobo_28-04-2022_09h03","A medida fazia parte da 24ª fase da Lava Jato, comandada por Moro.",0,,
1768,"C39_OGlobo_28-04-2022_09h03","Após a Comissão aceitar julgar o caso, outras denúncias foram acrescentadas ao caso pela defesa de Lula, como a de parcialidade nos processos contra ele e nas posteriores condenações, em 2018, e na divulgação de conversas telefônicas entre Lula e seus familiares.",0,,
1769,"C39_OGlobo_28-04-2022_09h03","Após a divulgação da decisão do comitê da ONU, Moro afirmou que ""Lula nunca foi perseguido"" pela Justiça.",0,,
1770,"C39_OGlobo_28-04-2022_09h03","Após conhecer o teor do relatório de um Comitê da ONU e não dos órgãos centrais das Nações Unidas, pode-se perceber que suas conclusões foram extraídas da decisão do Supremo Tribunal Federal do ano passado, da 2ª turma da Corte, que anulou as condenações do ex-Presidente Lula.",0,,
1771,"C39_OGlobo_28-04-2022_09h03","Artigo 14, julgamento justo perante um tribunal imparcial e independente",0,,
1772,"C39_OGlobo_28-04-2022_09h03","Artigo 14, presunção de inocência",0,,
1773,"C39_OGlobo_28-04-2022_09h03","Artigo 17, proteção da privacidade",0,,
1774,"C39_OGlobo_28-04-2022_09h03","Artigo 25, garante direitos políticos",0,,
1775,"C39_OGlobo_28-04-2022_09h03","Artigo 9, direito à liberdade",0,,
1776,"C39_OGlobo_28-04-2022_09h03","As duas opiniões diferentes foram tomadas por José Santos Pais (Portugal) e Kobauyah Tchamdja Kaptcha (Togo), que em nota lamentaram ""não integrar maioria"".",0,,
1777,"C39_OGlobo_28-04-2022_09h03","Candidatura de 2018 rejeitada pelo TSE",0,,
1778,"C39_OGlobo_28-04-2022_09h03","Com isso, o comitê da ONU entendeu que houve violação dos direitos políticos do ex-presidente, incluindo o de se candidatar às eleições.",0,,
1779,"C39_OGlobo_28-04-2022_09h03","Considero a decisão do STF um grande erro judiciário e que infelizmente influenciou indevidamente o Comitê da ONU.",0,,
1780,"C39_OGlobo_28-04-2022_09h03","De todo modo, nem mesmo o Comitê nega a corrupção na Petrobras ou afirma a inocência de Lula.",0,,
1781,"C39_OGlobo_28-04-2022_09h03","E reforça tudo que sempre dissemos na defesa do presidente Lula"", afirmou, em comunicado.",0,,
1782,"C39_OGlobo_28-04-2022_09h03","Ele foi condenado por nove magistrados, eu em primeira instância, três no tribunal em Porto Alegre e cinco no STJ"", afirmou Moro a jornalistas, em Campinas.",0,,
1783,"C39_OGlobo_28-04-2022_09h03","Ele foi condenado por nove magistrados, eu em primeira instância, três no tribunal em Porto Alegre e cinco no STJ"", afirmou Moro a jornalistas, em Campinas.",0,,
1784,"C39_OGlobo_28-04-2022_09h03","Ele também divulgou uma nota à imprensa (veja a íntegra ao fim da matéria)",0,,
1785,"C39_OGlobo_28-04-2022_09h03","Em 2016, o comitê recebeu a representação de Lula, alegando violação de direitos ao ser levado à força para depor na PF.",0,,
1786,"C39_OGlobo_28-04-2022_09h03","Em entrevista à TV Globo, Arif Bulkan disse que o comitê tenta sempre chegar à unanimidade, mas que é algo que nem sempre acontece.",0,,
1787,"C39_OGlobo_28-04-2022_09h03","Embora a decisão do comitê da ONU seja vinculante, na prática o órgão internacional não tem como obrigar que a a Justiça brasileira a adote como parâmetro para casos envolvendo o ex-presidente.",0,,
1788,"C39_OGlobo_28-04-2022_09h03","Foram cinco os pontos avaliados pela comissão:",0,,
1789,"C39_OGlobo_28-04-2022_09h03","ÍNTEGRA DA NOTA DE SERGIO MORO.",0,,
1790,"C39_OGlobo_28-04-2022_09h03","Já as gravações de conversas do ex-presidente e sua posterior divulgação, também feita por Moro, violaram o direito à privacidade de Lula, no entendimento do comitê.",0,,
1791,"C39_OGlobo_28-04-2022_09h03","Na decisão, o comitê da ONU instou o Brasil a ""assegurar que quaisquer outros procedimentos criminais contra Lula cumpram com as garantias do devido processo legal, e a prevenir violações semelhantes no futuro"".",0,,
1792,"C39_OGlobo_28-04-2022_09h03","Na ocasião, Lula foi levado a prestar depoimento em um posto da PF no aeroporto de Congonhas, em São Paulo, por policiais que foram à sua casa com o mandado.",0,,
1793,"C39_OGlobo_28-04-2022_09h03","No entanto, ela serve como um instrumento de pressão internacional e um aval à argumentação da defesa de Lula de que ele teria sido julgado e condenado injustamente e teve seus direitos políticos violados.",0,,
1794,"C39_OGlobo_28-04-2022_09h03","No julgamento, o comitê da ONU concluiu que a conduta de Sergio Moro e atos públicos do ex-juiz federal – responsável pelas decisões da Lava Jato em 1ª instância – e dos procuradores da operação violaram, ainda, o direito de Lula à presunção de inocência.",0,,
1795,"C39_OGlobo_28-04-2022_09h03","O advogado de Lula, Cristiano Zanin, chamou a decisão de vitória histórica.",0,,
1796,"C39_OGlobo_28-04-2022_09h03","O comitê da ONU avalia ainda que a anulação das condenações de Lula pelo Supremo Tribunal Federal no ano passado não foram suficientes para reparar os danos causados ao ex-presidente.",0,,
1797,"C39_OGlobo_28-04-2022_09h03","O Comitê de Direitos Humanos da Organização das Nações Unidas (ONU) concluiu nesta quinta-feira (28) que o ex-presidente Luiz Inácio Lula da Silva (PT) teve violados os direitos políticos, a garantia a um julgamento imparcial e a privacidade na Lava Jato.",0,,
1798,"C39_OGlobo_28-04-2022_09h03","O Comitê de Direitos Humanos fiscaliza o cumprimento pelo mundo do Pacto Internacional sobre Direitos Civis e Políticos, do qual o o Brasil e outros 172 países são signatários.",0,,
1799,"C39_OGlobo_28-04-2022_09h03","O comitê é composto por 18 membros que são especialistas independentes em direitos humanos provenientes de todo o mundo, que atuam em sua capacidade pessoal e não como representantes países membros.",0,,
1800,"C39_OGlobo_28-04-2022_09h03","O ex-juiz também divulgou uma nota à imprensa (veja a íntegra ao fim da matéria).",0,,
1801,"C39_OGlobo_28-04-2022_09h03","O julgamento do caso, então, aconteceu levando em conta todas essas denúncias.",0,,
1802,"C39_OGlobo_28-04-2022_09h03","Quem é o que faz o Comitê de Direitos Humanos da ONU.",0,,
1803,"C39_OGlobo_28-04-2022_09h03","Se a denúncia fosse admitida, apenas o artigo 14.º, n.º 2, do Pacto foi violado"", escreveram.",0,,
1804,"C39_OGlobo_28-04-2022_09h03","Sobre o mandado de condução coercitiva a Lula emitido por Moro em 2016 para que o ex-presidente fosse levado por policiais a depor na Polícia Federal, o comitê da ONU entendeu que a medida ""violou o direito de Lula a sua liberdade pessoal"".",0,,
1805,"C39_OGlobo_28-04-2022_09h03","Também é possível constatar, no relatório do Comitê da ONU, robustos votos vencidos que não deixam dúvidas de que a minha atuação foi legítima na aplicação da lei, no combate à corrupção e que não houve qualquer tipo de perseguição política.",0,,
1806,"C39_OGlobo_28-04-2022_09h03","Também em 2016, a PF grampeou conversas telefônicas de Lula, e Sergio Moro derrubou o sigilo das conversas e divulgou conteúdos, como uma ligação entre Lula e a ex-presidente Dilma Rousseff.",0,,
1807,"C39_OGlobo_28-04-2022_09h03","Uma vitória não apenas do presidente Lula, mas de todos aqueles que acreditam na democracia e no Estado de direito.",0,,
1808,"C39_OGlobo_28-04-2022_09h03","Vale destacar que a condenação do ex-presidente Lula foi referendada por três instâncias do Judiciário e passou pelo crivo de nove magistrados.",0,,
1809,"C39_OGlobo_28-04-2022_09h03_titulo","Antes da divulgação do documento, ex-juiz afirmou que petista foi condenado 'em três instâncias do Judiciário e pelas mãos de nove magistrados'.",0,,
1810,"C39_OGlobo_28-04-2022_09h03_titulo","Comitê da ONU conclui que Lava Jato violou garantias, privacidade e direitos políticos de Lula.",0,,
1811,"C39_OGlobo_28-04-2022_09h03_titulo","Decisão foi tomada em resposta a representação do ex-presidente, que alegava parcialidade de Sergio Moro.",0,"bonito chute","subjective qualifying adjectives"
1812,"C4_Estadao_16-07-2007_09h24","A cidade tinha oito pontos de alagamento, sendo dois intransitáveis, e a Marginal do Pinheiros registrava o pior ponto de lentidão da capital, com 9,4 km da Rodovia Castelo Branco até a Ponte Cidade Jardim, no sentido Interlagos.",1,"desperdiça",
1813,"C4_Estadao_16-07-2007_09h24","A forte chuva em São Paulo complicava o trânsito na manhã desta segunda-feira, 16, e fez com que o Centro de Gerenciamento de Emergência (CGE) da Prefeitura colocasse a cidade em estado de atenção.",0,,
1814,"C4_Estadao_16-07-2007_09h24","Às 9 horas, a cidade tinha 113 km de lentidão, sendo que a média para o horário é de 82 km, segundo a Companhia de Engenharia de Tráfego (CET).",0,,
1815,"C4_Estadao_16-07-2007_09h24","As operações da Companhia Paulista de Trens Metropolitanos (CPTM) seguiam normais.",0,,
1816,"C4_Estadao_16-07-2007_09h24","Na Avenida dos Bandeirantes, no sentido Marginal do Pinheiros, havia 4,2 km de lentidão, do Viaduto Arapuã até a Rua Daijiro Matsuda.",0,,
1817,"C4_Estadao_16-07-2007_09h24","O corredor norte-sul - formado pelas avenidas 23 de Maio, Rubem Berta e Moreira Guimarães - registrava mais 6,4 km de lentidão, entre os viadutos João Julião da Costa Aguiar e Beneficência Portuguesa, no sentido Santana.",0,,
1818,"C4_Estadao_16-07-2007_09h24","O motorista que percorria a Radial Leste enfrentava 4,3 de trânsito ruim, a partir do Viaduto Pires do Rio até a Rua Wandenkolk, no sentido centro.",0,,
1819,"C4_Estadao_16-07-2007_09h24","Os trens do Metrô circulavam com restrição de velocidade por conta da chuva nas quatro linhas que cortam São Paulo (1 - Azul, 2 - Verde, 3 - Vermelha e 5 - Lilás).",0,,
1820,"C4_Estadao_16-07-2007_09h24_titulo","Às 9 horas, cidade registra 113 km de lentidão e oito pontos de alagamento",0,,
1821,"C4_Estadao_16-07-2007_09h24_titulo","Pontos de alagamento e trânsito acima da média",0,,
1822,"C4_Folha_16-07-2007_09h48","Ele havia sido decretado pelo CGE devido ao risco de que novos alagamentos surgissem.",0,,
1823,"C4_Folha_16-07-2007_09h48","na avenida Magalhães de Castro, sentido Castello Branco; na avenida das Nações Unidas, sentido Castello Branco, na rua João Alfredo, sentido centro; na marginal Tietê, sentido centro; e na avenida Otaviano Alves de Lima, sentido Castello Branco.",0,,
1824,"C4_Folha_16-07-2007_09h48","Não há informações sobre o estado de saúde dos envolvidos.",0,,
1825,"C4_Folha_16-07-2007_09h48","Não havia registro de acidentes graves, ainda às 9h30.",0,,
1826,"C4_Folha_16-07-2007_09h48","Naquele horário, segundo a CET (Companhia de Engenharia de Tráfego), havia 110 km de congestionamento em toda a cidade enquanto a média para o horário era de 76 km.",0,,
1827,"C4_Folha_16-07-2007_09h48","O CGE (Centro de Gerenciamento de Emergências) da Prefeitura de São Paulo registrava oito pontos de alagamento na cidade, às 9h30 desta segunda-feira.",0,,
1828,"C4_Folha_16-07-2007_09h48","O congestionamento esteve ainda maior às 9h, quando chegou a 113 km de extensão para uma média de 32 km.",0,,
1829,"C4_Folha_16-07-2007_09h48","O Corpo de Bombeiros de São Paulo registrava apenas uma ocorrência grave ligada à chuva, às 9h30.",0,,
1830,"C4_Folha_16-07-2007_09h48","O estado de atenção na cidade foi suspenso às 9h25.",0,,
1831,"C4_Folha_16-07-2007_09h48","Os motoristas, ainda às 9h30, enfrentavam trânsito lento principalmente na pista expressa da marginal Pinheiros, sentido Interlagos; ",0,,
1835,"C4_Folha_16-07-2007_09h48","Três pessoas --incluindo uma criança-- teriam ficado ilhadas em uma casa na rua Quimili, no Jardim Alfredo (zona sul de São Paulo).",0,,
1836,"C4_Folha_16-07-2007_09h48_titulo","São Paulo tem oito alagamentos e mais de 100 km de lentidão",0,,
1832,"C4_Folha_16-07-2007_09h49","no corredor norte-sul (avenidas 23 de Maio, Rubem Berta e Moreira Guimarães), sentido Santana; na Radial Leste, sentido centro; e na avenida dos Bandeirantes, sentido marginal.",0,"maior astro","opinion staements"
1833,"C4_Folha_16-07-2007_09h50","Segundo o CGE, às 9h30 havia alagamentos no viaduto José Colassuono;",0,,
1834,"C4_Folha_16-07-2007_09h51","na pista expressa da avenida Alcântara Machado, sentido bairro, altura da rua Doutor Fomm; na avenida Airton Pretini, sentido centro;",0,,
1837,"C4_Folha_22-08-2006_titulo","Choque de trens no Egito deixa 58 mortos.",0,,
1838,"C4_Folha_22-08-2006_titulo","Colisão de trens aconteceu 20 km do norte o Cairo, após o condutor de uma das locomotivas ignorar sinal para parar.",0,,
1839,"C4_Folha_22-08-2006_titulo","Pior acidente de trem em quatro anos está sendo investigado; responsável pela administração ferroviária foi afastado.",0,,
1840,"C4_OGlobo","- O tempo deve ficar firme somente a partir de quinta-feira - diz Alexandre Nascimento, da Climatempo.",-1,,
1841,"C4_OGlobo","A chuva começou na noite de domingo e ficou mais forte entre 6h e 7h30m desta segunda.",0,,
1842,"C4_OGlobo","A previsão é que ocorram novas pancadas entre a noite de terça e a manhã de quarta.",0,,
1843,"C4_OGlobo","A temperatura deve permanecer baixa, por conta da massa de ar polar que acompanha a frente fria que passa pelo estado.",0,,
1844,"C4_OGlobo","Amanhã, a temperatura máxima pode chegar a 22 graus, mas na quarta volta a cair.",0,,
1845,"C4_OGlobo","Até 9h30m foram registrados oito pontos de alagamento, dois deles intransitáveis - na Marginal Pinheiros, na altura da Ponte João Dias, e na Marginal Tietê, no acesso à Rodovia dos Bandeirantes.",0,,
1846,"C4_OGlobo","Com o asfalto molhado, o trânsito ficou mais lento e o congestionamento ficou o dobro da média.",0,,
1847,"C4_OGlobo","De acordo com a CET, o índice de congestionamento era de 54 quilômetros às 8h, bem acima da média.",0,"atônitos zagueiros","opinion staements"
1848,"C4_OGlobo","De acordo com a Infraero, até 8h20m apenas dois dos 42 vôos programados atrasaram e um foi cancelado.",0,"sonoro, lance incrivel do robinho","opinion staements"
1849,"C4_OGlobo","Depois de 20 dias de tempo seco, voltou a chover na capital paulista.",0,,
1850,"C4_OGlobo","Em julho do ano passado, a média foi de 36 km no horário.",0,,
1851,"C4_OGlobo","Na madrugada, a temperatura foi de 12 graus nos lugares mais frios da cidade.",0,,
