file,id_sente,id_article,domain,year,sentences,classe
C65_Folha_14-10-2022_13h05,3634,c65f,culture,2022,"Na época, os historiadores de arte ficaram divididos sobre como proceder com a restauração da obra-prima.",0
C65_Folha_14-10-2022_13h05,3635,c65f,culture,2022,"Na Itália, integrantes do grupo de ativismo ambiental Ultima Generazione, ou Última Geração, colaram as próprias mãos no vidro que protege a tela """,0
C65_Folha_14-10-2022_13h05,3636,c65f,culture,2022,"Na ocasião, eles colaram as mãos -como também fizeram com a obra de Van Gogh- em uma réplica do quadro ""A Última Ceia"", de Leonardo",0
C65_Folha_14-10-2022_13h05,3637,c65f,culture,2022,"Na ocasião, em maio, o homem jogou algo parecido com uma torta no quadro.",0
C65_Folha_14-10-2022_13h05,3638,c65f,culture,2022,"Não haverá mais turismo, nem museus, nem arte"", diz uma publicação do grupo no Twitter.",-1
C65_Folha_14-10-2022_13h05,3639,c65f,culture,2022,"Nesta sexta (14), duas ativistas jogaram um pacote de sopa de tomate em ""Girassóis"", um dos principais quadros de Vincent Van Gogh.",0
C65_Folha_14-10-2022_13h05,3640,c65f,culture,2022,"No entanto, o Vaticano decidiu pelo que é conhecido como uma ""restauração integral"", um processo que não deixa qualquer vestígio da intervenção visível a olho nu.",0
C65_Folha_14-10-2022_13h05,3641,c65f,culture,2022,"No New Oil"", ou sem óleo novo, logo embaixo do quadro, e falou sobre os riscos das novas licenças para o futuro do mundo.",0
C65_Folha_14-10-2022_13h05,3642,c65f,culture,2022,"O arremesso, porém, não atingiu a pintura, que é protegida por um vidro resistente, e apenas deixou uma mancha de creme branco no local.",0
C65_Folha_14-10-2022_13h05,3643,c65f,culture,2022,O grupo de manifestantes pichou a frase,1
C65_Folha_14-10-2022_13h05,3644,c65f,culture,2022,"Os ativistas também colaram as mãos no quadro de John Constable, uma prática repetida em outras manifestações no Reino Unido.",0
C65_Folha_14-10-2022_13h05,3645,c65f,culture,2022,Outra postagem pede o engajamento de todos na causa ambiental.,0
C65_Folha_14-10-2022_13h05,3646,c65f,culture,2022,"Outro caso que ganhou manchetes recentemente envolve uma das pinturas mais famosas do mundo -""Mona Lisa"", de Leonardo",0
C65_Folha_14-10-2022_13h05,3647,c65f,culture,2022,"Outros disseram que deveria ser restaurada, mas com marcas claras que delimitassem as partes avariadas, como um testemunho histórico.",0
C65_Folha_14-10-2022_13h05,3648,c65f,culture,2022,Parece injusto esperar que eles respeitem nossa cultura quando o governo está determinado a destruir seu futuro com novos projetos de petróleo e gás,-1
C65_Folha_14-10-2022_13h05,3649,c65f,culture,2022,"Pensem no planeta, todos os artistas, pensem no planeta.",-1
C65_Folha_14-10-2022_13h05,3650,c65f,culture,2022,"Por isso fiz isso, pensem no planeta"", diz o autor do ataque em um dos vídeos publicados nas redes sociais.",-1
C65_Folha_14-10-2022_13h05,3651,c65f,culture,2022,"Também em julho, alguns integrantes do Just Stop Oil foram ao National Gallery para fazer outro ato, desta vez no quadro """,0
C65_Folha_14-10-2022_13h05_titulo,3652,c65f,culture,2022,"Entenda por que virou moda danificar obras de arte, de Van Gogh a Botticelli.",1
C65_Folha_14-10-2022_13h05_titulo,3653,c65f,culture,2022,Grupos de ativismo ambiental têm feito manifestações colando as próprias mãos e jogando líquidos em quadros famosos.,0
C65_OGlobo_14-10-2022_08h45,3654,c65o,culture,2022,"""Há alguns pequenos danos no quadro, mas a pintura está ilesa.",-1
C65_OGlobo_14-10-2022_08h45,3655,c65o,culture,2022,"Ainda de acordo com o comunicado, a instituição retirou os visitantes da sala e chamou a polícia.",0
C65_OGlobo_14-10-2022_08h45,3656,c65o,culture,2022,As duas manifestantes foram detidas por crime de dano.,0
C65_OGlobo_14-10-2022_08h45,3657,c65o,culture,2022,"Ativistas do grupo Just Stop Oil jogaram sopa de tomate no quadro ""Sunflowers"", de Vincent Van Gogh, nesta sexta-feira (14), em uma galeria de Londres (veja o vídeo acima).",0
C65_OGlobo_14-10-2022_08h45,3658,c65o,culture,2022,"De acordo com a agência Reuters, a polícia local informou que ""oficiais agiram rapidamente depois que ativista lançaram uma substância no quadro"".",-1
C65_OGlobo_14-10-2022_08h45,3659,c65o,culture,2022,"Duas pessoas foram presas"", informou a galeria.",-1
C65_OGlobo_14-10-2022_08h45,3660,c65o,culture,2022,"No Instagram, o grupo questionou se ""a arte vale mais que a vida, mais do que comida, mais do que justiça"".",-1
C65_OGlobo_14-10-2022_08h45,3661,c65o,culture,2022,"O grupo, que tem feito protestos contra as mudanças climáticas na última quinzena na capital britânica, publicou em suas redes sociais imagens da manifestação.",0
C65_OGlobo_14-10-2022_08h45,3662,c65o,culture,2022,"Pouco depois a galeria se manifestou em suas redes sociais e informou que, além de lançar a sopa de tomate no quadro, a dupla colou as mãos na parede em que se encontra a obra, que é de 1888.",0
C65_OGlobo_14-10-2022_08h45,3663,c65o,culture,2022,"Segundo o jornal ""The Guardian"", duas mulheres entraram em uma sala da National Gallery e lançaram duas latas de sopa de tomate na obra, que está protegida por um vidro.",0
C65_OGlobo_14-10-2022_08h45_titulo,3664,c65o,culture,2022,"Há alguns pequenos danos no quadro, mas a pintura está ilesa.",-1
C65_OGlobo_14-10-2022_08h45_titulo,3665,c65o,culture,2022,"Ativistas jogam sopa de tomate em obra de Van Gogh, veja vídeo.",0
C65_OGlobo_14-10-2022_08h45_titulo,3666,c65o,culture,2022,Duas mulheres do grupo Just stop,0
C65_OGlobo_14-10-2022_08h45_titulo,3667,c65o,culture,2022,"Duas pessoas foram presas', informou a instituição.",-1
C65_OGlobo_14-10-2022_08h45_titulo,3668,c65o,culture,2022,obra é protegida por um vidro.,0
C65_OGlobo_14-10-2022_08h45_titulo,3669,c65o,culture,2022,"Oil lançaram duas latas de molho no quadro 'Sunflowers', na National Gallery, em Londres;",0
C66_Estadao_15-10-2022_15h31,3670,c66e,sports,2022,"""Em mais de 50% dos casos, os tumores acometendo o cérebro são oriundos de outros tumores primários fora do sistema nervoso central, como por exemplo, câncer de pulmão, câncer de mama e melanoma maligno (câncer de pele mais maligno).",-1
C66_Estadao_15-10-2022_15h31,3671,c66e,sports,2022,"""Ou seja, diferentes perfis de mutação genética em cada tumor podem determinar diferentes padrões de evolução com sobrevida mais ou menos curta"", acrescenta ele.",-1
C66_Estadao_15-10-2022_15h31,3672,c66e,sports,2022,"Antes, morria de medo de morrer.",-1
C66_Estadao_15-10-2022_15h31,3673,c66e,sports,2022,"Após o diagnóstico da doença, o tratamento depende do tipo, localização e das características do tumor.",0
C66_Estadao_15-10-2022_15h31,3674,c66e,sports,2022,"De acordo com dados do Globocan, projeto da Agência Internacional para Pesquisa em Câncer, que avalia estimativas de incidência e mortalidade por câncer no mundo, por meio de base de dados online, os tumores do sistema nervoso central aparecem na décima posição como causa de morte por câncer no mundo, sendo responsáveis por 2,5% dos óbitos pela doença.",0
C66_Estadao_15-10-2022_15h31,3675,c66e,sports,2022,"Diante da decisão de interromper o tratamento, o paciente precisa saber que os sintomas podem surgir progressivamente conforme a doença avança ou que o tumor cresça.",0
C66_Estadao_15-10-2022_15h31,3676,c66e,sports,2022,"É uma convicção, disso aqui eu não vou morrer.",-1
C66_Estadao_15-10-2022_15h31,3677,c66e,sports,2022,"Ele disse que quer se dedicar mais aos familiares, neste momento.",0
C66_Estadao_15-10-2022_15h31,3678,c66e,sports,2022,"Ele luta contra a doença desde 2011, quando foi diagnosticado com o glioma.",0
C66_Estadao_15-10-2022_15h31,3679,c66e,sports,2022,"Em mais da metade dos casos, manifesta-se em outra parte do corpo, a chamada metástase.",0
C66_Estadao_15-10-2022_15h31,3680,c66e,sports,2022,Eu mesmo decidi parar.,-1
C66_Estadao_15-10-2022_15h31,3681,c66e,sports,2022,"Fechar o olho e não acordar mais, para mim, era um terror.",-1
C66_Estadao_15-10-2022_15h31,3682,c66e,sports,2022,"Graças ao tumor (no cérebro), perdi esse medo.",-1
C66_Estadao_15-10-2022_15h31,3683,c66e,sports,2022,"Na última sexta-feira, 14, o ex-jogador de basquete Oscar Schmidt anunciou que interrompeu seu tratamento neste ano.",0
C66_Estadao_15-10-2022_15h31,3684,c66e,sports,2022,Não quero ser melhor o palestrante ou o melhor jogador.,-1
C66_Estadao_15-10-2022_15h31,3685,c66e,sports,2022,"No entanto, geralmente, são realizadas cirurgias, quimioterapias e radioterapias.",0
C66_Estadao_15-10-2022_15h31,3686,c66e,sports,2022,"No mesmo ano, passou por cirurgias, mas, com o tempo, o problema reapareceu.",0
C66_Estadao_15-10-2022_15h31,3687,c66e,sports,2022,"O ""Mão Santa"" tem 64 anos e não prosseguirá com as sessões de quimioterapia.",0
C66_Estadao_15-10-2022_15h31,3688,c66e,sports,2022,O câncer no cérebro é caracterizado pelo crescimento de um tumor na região do órgão.,0
C66_Estadao_15-10-2022_15h31,3689,c66e,sports,2022,Parei esse ano (com a quimioterapia).,-1
C66_Estadao_15-10-2022_15h31,3690,c66e,sports,2022,"Quando pensamos nos tumores propriamente ditos do sistema nervoso central, nós podemos ter os linfomas, que são tumores de origem hematológica, do sangue, e os gliomas, que são os tumores propriamente ditos de origem de células do cérebro"", explica Thomás Giollo Rivelli, oncologista do Instituto de Oncologia Santa Paula, pertencente à Dasa, maior rede de saúde integrada do Brasil.",-1
C66_Estadao_15-10-2022_15h31,3691,c66e,sports,2022,"Quero ser um marido e pai melhor"", disse Oscar em entrevista ao programa Sensacional, da RedeTV!.",-1
C66_Estadao_15-10-2022_15h31,3692,c66e,sports,2022,"Segundo Rivelli, esse gliomas são um grupo heterogêneo de tumores e de prognósticos muito distintos a depender de suas características moleculares.",0
C66_Estadao_15-10-2022_15h31_titulo,3693,c66e,sports,2022,Oscar Schmidt desiste de tratar câncer: entenda as consequências da interrupção do tratamento.,0
C66_Estadao_15-10-2022_15h31_titulo,3694,c66e,sports,2022,Paciente precisa saber que os sintomas podem surgir progressivamente conforme a doença avança,0
C66_Estadao_15-10-2022_15h31_titulo,3695,c66e,sports,2022,tumores do sistema nervoso central aparecem na 10ª posição como causa de morte pela enfermidade no mundo.,0
C66_Folha_15-10-2022_08h19,3696,c66f,sports,2022,"E, graças ao tumor, perdi esse medo"", afirmou.",-1
C66_Folha_15-10-2022_08h19,3697,c66f,sports,2022,"Ele é casado com Maria Cristina, com quem tem dois filhos: Filipe, 36, e Stephanie, 33.",0
C66_Folha_15-10-2022_08h19,3698,c66f,sports,2022,"Ele já estava em tratamento contra o tumor e, por conta disso, seus cabelos caíram -este foi o motivo pelo qual ele foi de boina preta à cerimônia que o incluiu oficialmente no rol dos melhores do mundo.",0
C66_Folha_15-10-2022_08h19,3699,c66f,sports,2022,Eu mesmo decidi parar.,-1
C66_Folha_15-10-2022_08h19,3700,c66f,sports,2022,Fechar o olho e não acordar mais.,-1
C66_Folha_15-10-2022_08h19,3701,c66f,sports,2022,Isso para mim era um terror.,-1
C66_Folha_15-10-2022_08h19,3702,c66f,sports,2022,Morria de medo de morrer.,-1
C66_Folha_15-10-2022_08h19,3703,c66f,sports,2022,"Na entrevista à TV, Oscar explicou que agora pretende se dedicar mais à família.",0
C66_Folha_15-10-2022_08h19,3704,c66f,sports,2022,"Nomeado em 2013 para integrar o Hall da Fama da NBA, a Liga de Basquete dos Estados Unidos, Oscar recebeu naquele ano a maior honraria de sua carreira.",0
C66_Folha_15-10-2022_08h19,3705,c66f,sports,2022,"O ex-atleta, um dos maiores jogadores da história do basquete mundial, contou em entrevista à Rede TV que suspender o tratamento foi uma decisão pessoal.",0
C66_Folha_15-10-2022_08h19,3706,c66f,sports,2022,"O ex-jogador é irmão do apresentador do ""Big Brother Brasil"", Tadeu Schmidt e tio do atleta do vôlei de praia Bruno Schmidt, medalha de ouro na Olimpíada do Rio, em 2016.",0
C66_Folha_15-10-2022_08h19,3707,c66f,sports,2022,"Oscar Schmidt, 64, desistiu de seguir com as sessões de quimioterapia para tratar de um câncer no cérebro, diagnosticado em 2011.",0
C66_Folha_15-10-2022_08h19,3708,c66f,sports,2022,Parei [com o tratamento] este ano.,-1
C66_Folha_15-10-2022_08h19_titulo,3709,c66f,sports,2022,Ex-jogador de basquete suspendeu sessões de quimioterapia e vai se dedicar à família.,0
C66_Folha_15-10-2022_08h19_titulo,3710,c66f,sports,2022,Oscar Schmidt desiste de tratamento contra câncer no cérebro: 'Perdi o medo de morrer'.,-1
C66_OGlobo_15-10-2022_08h39,3711,c66o,sports,2022,"- Eu fiz quimioterapia, que eu parei esse ano.",-1
C66_OGlobo_15-10-2022_08h39,3712,c66o,sports,2022,"- Parei (com o tratamento) esse ano, eu mesmo decidi parar.",-1
C66_OGlobo_15-10-2022_08h39,3713,c66o,sports,2022,"Aí, continuamos mais dois anos e meio e eu parei no começo desse ano porque, se ele falou dois anos e meio atrás siginifica que eu estou curado.",-1
C66_OGlobo_15-10-2022_08h39,3714,c66o,sports,2022,"Aos 64 anos, a estrela revelou que perdeu o medo de morrer e que agora quer focar sua energia exclusivamente nos familiares.",0
C66_OGlobo_15-10-2022_08h39,3715,c66o,sports,2022,"Com 49.737 pontos marcados é considerado o maior pontuador da modalidade, superando de Kareem Abdul Jabbar.",0
C66_OGlobo_15-10-2022_08h39,3716,c66o,sports,2022,"Diagnosticado com câncer no cérebro há 11 anos, a lenda do basquete brasileiro Oscar Schmidt desistiu do tratamento.",0
C66_OGlobo_15-10-2022_08h39,3717,c66o,sports,2022,E foi isso que aconteceu.,-1
C66_OGlobo_15-10-2022_08h39,3718,c66o,sports,2022,"E graças ao tumor, perdi esse medo.",-1
C66_OGlobo_15-10-2022_08h39,3719,c66o,sports,2022,"Em 2011, quando descobriu o câncer, Oscar chegou a passar por processos cirúrgicos.",0
C66_OGlobo_15-10-2022_08h39,3720,c66o,sports,2022,"Em 2013, Oscar entrou para o Hall da Fama do Basquete, que fica justamente nos Estados Unidos.",0
C66_OGlobo_15-10-2022_08h39,3721,c66o,sports,2022,"Este recorde, no entanto, é extraoficial já que na época em que atuou no Brasil não havia súmulas para comprovar o feito.",0
C66_OGlobo_15-10-2022_08h39,3722,c66o,sports,2022,"Eu falei: o senhor que me matar, doutor?",-1
C66_OGlobo_15-10-2022_08h39,3723,c66o,sports,2022,Eu mesmo decidi parar.,-1
C66_OGlobo_15-10-2022_08h39,3724,c66o,sports,2022,"Fechar o olho e não acordar mais, para mim era um terror.",-1
C66_OGlobo_15-10-2022_08h39,3725,c66o,sports,2022,Morria de medo de morrer.,-1
C66_OGlobo_15-10-2022_08h39,3726,c66o,sports,2022,Não quero ser o melhor palestrante ou o melhor jogador.,-1
C66_OGlobo_15-10-2022_08h39,3727,c66o,sports,2022,"O doutor falou, há três anos, que estava pensando em parar com a quimioterapia.",-1
C66_OGlobo_15-10-2022_08h39,3728,c66o,sports,2022,"O papa me abençoou, botou a mão em mim, nunca tinha chegado perto do papa - disse, na entrevista.",-1
C66_OGlobo_15-10-2022_08h39,3729,c66o,sports,2022,"Oscar Schmidt é considerado um dos maiores jogadores de basquete da história, mesmo sem ter jogado na Liga Americana, a NBA.",0
C66_OGlobo_15-10-2022_08h39,3730,c66o,sports,2022,Quero ser um marido e pai melhor.,-1
C66_OGlobo_15-10-2022_08h39,3731,c66o,sports,2022,"Segundo revelou em entrevista à Rede TV, ele abriu mão das sessões de quimioterapia.",0
C66_OGlobo_15-10-2022_08h39_titulo,3732,c66o,sports,2022,"""Perdi o medo de morrer"".",-1
C66_OGlobo_15-10-2022_08h39_titulo,3733,c66o,sports,2022,"Diagnosticado em 2011, a lenda do basquete brasileiro fazia sessões de quimioterapia regularmente:",0
C66_OGlobo_15-10-2022_08h39_titulo,3734,c66o,sports,2022,Oscar Schmidt decide parar tratamento contra câncer no cérebro.,0
C67_Estadao_15-10-2022_17h00,3735,c67e,politics,2022,"""Não foi uma decisão fácil.",-1
C67_Estadao_15-10-2022_17h00,3736,c67e,politics,2022,"""O João Amoedo se transformou numa pessoa irrelevante no partido e na política brasileiro.",-1
C67_Estadao_15-10-2022_17h00,3737,c67e,politics,2022,"""A declaração de voto de Amoedo ao Lula é uma traição aos valores liberais, ao partido Novo e a todas as pessoas que criaram um partido para livrar o Brasil do lulopetismo, que tantos males causou ao Brasil.",-1
C67_Estadao_15-10-2022_17h00,3738,c67e,politics,2022,A declaração de voto no petista foi feita primeiro à Folha de S. Paulo.,0
C67_Estadao_15-10-2022_17h00,3739,c67e,politics,2022,"À época, ele justificou a decisão pela ""ausência de um posicionamento transparente, firme e célere da instituição"".",-1
C67_Estadao_15-10-2022_17h00,3740,c67e,politics,2022,"Ainda que continue filiado ao partido, Amoedo tem se distanciado do Novo por divergir das posições da legenda durante o governo de Jair Bolsonaro (PL).",0
C67_Estadao_15-10-2022_17h00,3741,c67e,politics,2022,"Amoedo chegou a ser lançado pelo Novo, em 2021, como pré-candidato ao Planalto pela legenda, mas desistiu em seguida.",0
C67_Estadao_15-10-2022_17h00,3742,c67e,politics,2022,Amoedo não comentou as críticas que vem recebendo por parte de correligionários.,0
